country,year,emissions,kyoto_annexb,kyoto_adopted_year,continent,lifeExp,pop,gdpPercap
Morocco,2008,52900,0,1,NA,NA,NA,NA
Morocco,2009,52500,0,1,NA,NA,NA,NA
Morocco,2010,56000,0,1,NA,NA,NA,NA
Morocco,2011,57700,0,1,NA,NA,NA,NA
Mozambique,1986,983,0,0,NA,NA,NA,NA
Mozambique,1987,983,0,0,Africa,42.861,12891952,389.8761846
Mozambique,1988,1010,0,0,NA,NA,NA,NA
Mozambique,1989,1040,0,0,NA,NA,NA,NA
Mozambique,1990,1020,0,0,NA,NA,NA,NA
Mozambique,1991,1020,0,0,NA,NA,NA,NA
Mozambique,1992,1000,0,0,Africa,44.284,13160731,410.8968239
Mozambique,1993,1080,0,0,NA,NA,NA,NA
Mozambique,1994,1060,0,0,NA,NA,NA,NA
Mozambique,1995,1110,0,0,NA,NA,NA,NA
Mozambique,1996,1040,0,0,NA,NA,NA,NA
Mozambique,1997,1130,0,1,Africa,46.344,16603334,472.3460771
Mozambique,1998,1130,0,1,NA,NA,NA,NA
Mozambique,1999,1190,0,1,NA,NA,NA,NA
Mozambique,2000,1350,0,1,NA,NA,NA,NA
Mozambique,2001,1580,0,1,NA,NA,NA,NA
Mozambique,2002,1590,0,1,Africa,44.026,18473780,633.6179466
Mozambique,2003,1920,0,1,NA,NA,NA,NA
Mozambique,2004,1920,0,1,NA,NA,NA,NA
Mozambique,2005,1820,0,1,NA,NA,NA,NA
Mozambique,2006,1980,0,1,NA,NA,NA,NA
Mozambique,2007,2260,0,1,Africa,42.082,19951656,823.6856205
Mozambique,2008,2270,0,1,NA,NA,NA,NA
Mozambique,2009,2530,0,1,NA,NA,NA,NA
Mozambique,2010,2740,0,1,NA,NA,NA,NA
Mozambique,2011,3220,0,1,NA,NA,NA,NA
Myanmar,1986,6790,0,0,NA,NA,NA,NA
Myanmar,1987,4980,0,0,Asia,58.339,38028578,385
Myanmar,1988,4120,0,0,NA,NA,NA,NA
Myanmar,1989,4460,0,0,NA,NA,NA,NA
Myanmar,1990,4280,0,0,NA,NA,NA,NA
Myanmar,1991,4180,0,0,NA,NA,NA,NA
Myanmar,1992,4890,0,0,Asia,59.32,40546538,347
Myanmar,1993,5340,0,0,NA,NA,NA,NA
Myanmar,1994,6240,0,0,NA,NA,NA,NA
Myanmar,1995,6960,0,0,NA,NA,NA,NA
Myanmar,1996,7260,0,0,NA,NA,NA,NA
Myanmar,1997,7500,0,1,Asia,60.328,43247867,415
Myanmar,1998,8080,0,1,NA,NA,NA,NA
Myanmar,1999,8970,0,1,NA,NA,NA,NA
Myanmar,2000,10100,0,1,NA,NA,NA,NA
Myanmar,2001,8720,0,1,NA,NA,NA,NA
Myanmar,2002,9210,0,1,Asia,59.908,45598081,611
Myanmar,2003,9850,0,1,NA,NA,NA,NA
Myanmar,2004,12400,0,1,NA,NA,NA,NA
Myanmar,2005,11600,0,1,NA,NA,NA,NA
Myanmar,2006,12800,0,1,NA,NA,NA,NA
Myanmar,2007,12900,0,1,Asia,62.069,47761980,944
Myanmar,2008,9800,0,1,NA,NA,NA,NA
Myanmar,2009,10200,0,1,NA,NA,NA,NA
Myanmar,2010,12500,0,1,NA,NA,NA,NA
Myanmar,2011,14300,0,1,NA,NA,NA,NA
Namibia,1986,NA,0,0,NA,NA,NA,NA
Namibia,1987,NA,0,0,Africa,60.835,1278184,3693.731337
Namibia,1988,NA,0,0,NA,NA,NA,NA
Namibia,1989,NA,0,0,NA,NA,NA,NA
Namibia,1990,NA,0,0,NA,NA,NA,NA
Namibia,1991,1060,0,0,NA,NA,NA,NA
Namibia,1992,1150,0,0,Africa,61.999,1554253,3804.537999
Namibia,1993,1390,0,0,NA,NA,NA,NA
Namibia,1994,1580,0,0,NA,NA,NA,NA
Namibia,1995,1630,0,0,NA,NA,NA,NA
Namibia,1996,1750,0,0,NA,NA,NA,NA
Namibia,1997,1800,0,1,Africa,58.909,1774766,3899.52426
Namibia,1998,1910,0,1,NA,NA,NA,NA
Namibia,1999,1660,0,1,NA,NA,NA,NA
Namibia,2000,1640,0,1,NA,NA,NA,NA
Namibia,2001,2020,0,1,NA,NA,NA,NA
Namibia,2002,1760,0,1,Africa,51.479,1972153,4072.324751
Namibia,2003,1870,0,1,NA,NA,NA,NA
Namibia,2004,1960,0,1,NA,NA,NA,NA
Namibia,2005,2310,0,1,NA,NA,NA,NA
Namibia,2006,2330,0,1,NA,NA,NA,NA
Namibia,2007,2360,0,1,Africa,52.906,2055080,4811.060429
Namibia,2008,3330,0,1,NA,NA,NA,NA
Namibia,2009,3070,0,1,NA,NA,NA,NA
Namibia,2010,3100,0,1,NA,NA,NA,NA
Namibia,2011,2830,0,1,NA,NA,NA,NA
Nauru,1986,161,0,0,NA,NA,NA,NA
Nauru,1987,158,0,0,NA,NA,NA,NA
Nauru,1988,158,0,0,NA,NA,NA,NA
Nauru,1989,158,0,0,NA,NA,NA,NA
Nauru,1990,125,0,0,NA,NA,NA,NA
Nauru,1991,125,0,0,NA,NA,NA,NA
Nauru,1992,121,0,0,NA,NA,NA,NA
Nauru,1993,114,0,0,NA,NA,NA,NA
Nauru,1994,110,0,0,NA,NA,NA,NA
Nauru,1995,106,0,0,NA,NA,NA,NA
Nauru,1996,103,0,0,NA,NA,NA,NA
Nauru,1997,103,0,1,NA,NA,NA,NA
Nauru,1998,99,0,1,NA,NA,NA,NA
Nauru,1999,91.7,0,1,NA,NA,NA,NA
Nauru,2000,84.3,0,1,NA,NA,NA,NA
Nauru,2001,80.7,0,1,NA,NA,NA,NA
Nauru,2002,77,0,1,NA,NA,NA,NA
Nauru,2003,66,0,1,NA,NA,NA,NA
Nauru,2004,66,0,1,NA,NA,NA,NA
Nauru,2005,62.3,0,1,NA,NA,NA,NA
Nauru,2006,44,0,1,NA,NA,NA,NA
Nauru,2007,44,0,1,NA,NA,NA,NA
Nauru,2008,44,0,1,NA,NA,NA,NA
Nauru,2009,40.3,0,1,NA,NA,NA,NA
Nauru,2010,44,0,1,NA,NA,NA,NA
Nauru,2011,40.3,0,1,NA,NA,NA,NA
Nepal,1986,704,0,0,NA,NA,NA,NA
Nepal,1987,873,0,0,Asia,52.537,17917180,775.6324501
Nepal,1988,994,0,0,NA,NA,NA,NA
Nepal,1989,913,0,0,NA,NA,NA,NA
Nepal,1990,634,0,0,NA,NA,NA,NA
Nepal,1991,961,0,0,NA,NA,NA,NA
Nepal,1992,1330,0,0,Asia,55.727,20326209,897.7403604
Nepal,1993,1470,0,0,NA,NA,NA,NA
Nepal,1994,1700,0,0,NA,NA,NA,NA
Nepal,1995,2040,0,0,NA,NA,NA,NA
Nepal,1996,2490,0,0,NA,NA,NA,NA
Nepal,1997,2780,0,1,Asia,59.426,23001113,1010.892138
Nepal,1998,2250,0,1,NA,NA,NA,NA
Nepal,1999,3220,0,1,NA,NA,NA,NA
Nepal,2000,3070,0,1,NA,NA,NA,NA
Nepal,2001,3270,0,1,NA,NA,NA,NA
Nepal,2002,2630,0,1,Asia,61.34,25873917,1057.206311
Nepal,2003,2840,0,1,NA,NA,NA,NA
Nepal,2004,2670,0,1,NA,NA,NA,NA
Nepal,2005,3080,0,1,NA,NA,NA,NA
Nepal,2006,2560,0,1,NA,NA,NA,NA
Nepal,2007,2610,0,1,Asia,63.785,28901790,1091.359778
Nepal,2008,3420,0,1,NA,NA,NA,NA
Nepal,2009,4330,0,1,NA,NA,NA,NA
Nepal,2010,5060,0,1,NA,NA,NA,NA
Nepal,2011,5530,0,1,NA,NA,NA,NA
Netherlands,1986,145000,1,0,NA,NA,NA,NA
Netherlands,1987,153000,1,0,Europe,76.83,14665278,23651.32361
Netherlands,1988,147000,1,0,NA,NA,NA,NA
Netherlands,1989,163000,1,0,NA,NA,NA,NA
Netherlands,1990,158000,1,0,NA,NA,NA,NA
Netherlands,1991,165000,1,0,NA,NA,NA,NA
Netherlands,1992,162000,1,0,Europe,77.42,15174244,26790.94961
Netherlands,1993,165000,1,0,NA,NA,NA,NA
Netherlands,1994,165000,1,0,NA,NA,NA,NA
Netherlands,1995,179000,1,0,NA,NA,NA,NA
Netherlands,1996,186000,1,0,NA,NA,NA,NA
Netherlands,1997,178000,1,1,Europe,78.03,15604464,30246.13063
Netherlands,1998,178000,1,1,NA,NA,NA,NA
Netherlands,1999,174000,1,1,NA,NA,NA,NA
Netherlands,2000,174000,1,1,NA,NA,NA,NA
Netherlands,2001,177000,1,1,NA,NA,NA,NA
Netherlands,2002,182000,1,1,Europe,78.53,16122830,33724.75778
Netherlands,2003,182000,1,1,NA,NA,NA,NA
Netherlands,2004,185000,1,1,NA,NA,NA,NA
Netherlands,2005,181000,1,1,NA,NA,NA,NA
Netherlands,2006,180000,1,1,NA,NA,NA,NA
Netherlands,2007,177000,1,1,Europe,79.762,16570613,36797.93332
Netherlands,2008,177000,1,1,NA,NA,NA,NA
Netherlands,2009,172000,1,1,NA,NA,NA,NA
Netherlands,2010,183000,1,1,NA,NA,NA,NA
Netherlands,2011,174000,1,1,NA,NA,NA,NA
New Zealand,1986,22900,1,0,NA,NA,NA,NA
New Zealand,1987,24100,1,0,Oceania,74.32,3317166,19007.19129
New Zealand,1988,25400,1,0,NA,NA,NA,NA
New Zealand,1989,25400,1,0,NA,NA,NA,NA
New Zealand,1990,23500,1,0,NA,NA,NA,NA
New Zealand,1991,24100,1,0,NA,NA,NA,NA
New Zealand,1992,25100,1,0,Oceania,76.33,3437674,18363.32494
New Zealand,1993,26700,1,0,NA,NA,NA,NA
New Zealand,1994,26700,1,0,NA,NA,NA,NA
New Zealand,1995,27100,1,0,NA,NA,NA,NA
New Zealand,1996,28600,1,0,NA,NA,NA,NA
New Zealand,1997,31000,1,1,Oceania,77.55,3676187,21050.41377
New Zealand,1998,30000,1,1,NA,NA,NA,NA
New Zealand,1999,32600,1,1,NA,NA,NA,NA
New Zealand,2000,33000,1,1,NA,NA,NA,NA
New Zealand,2001,34400,1,1,NA,NA,NA,NA
New Zealand,2002,33200,1,1,Oceania,79.11,3908037,23189.80135
New Zealand,2003,34100,1,1,NA,NA,NA,NA
New Zealand,2004,34600,1,1,NA,NA,NA,NA
New Zealand,2005,34100,1,1,NA,NA,NA,NA
New Zealand,2006,33400,1,1,NA,NA,NA,NA
New Zealand,2007,33600,1,1,Oceania,80.204,4115771,25185.00911
New Zealand,2008,34200,1,1,NA,NA,NA,NA
New Zealand,2009,32400,1,1,NA,NA,NA,NA
New Zealand,2010,31800,1,1,NA,NA,NA,NA
New Zealand,2011,31500,1,1,NA,NA,NA,NA
Nicaragua,1986,2260,0,0,NA,NA,NA,NA
Nicaragua,1987,2440,0,0,Americas,62.008,3344353,2955.984375
Nicaragua,1988,2250,0,0,NA,NA,NA,NA
Nicaragua,1989,1480,0,0,NA,NA,NA,NA
Nicaragua,1990,2550,0,0,NA,NA,NA,NA
Nicaragua,1991,2010,0,0,NA,NA,NA,NA
Nicaragua,1992,2390,0,0,Americas,65.843,4017939,2170.151724
Nicaragua,1993,2300,0,0,NA,NA,NA,NA
Nicaragua,1994,2540,0,0,NA,NA,NA,NA
Nicaragua,1995,2780,0,0,NA,NA,NA,NA
Nicaragua,1996,2870,0,0,NA,NA,NA,NA
Nicaragua,1997,3140,0,1,Americas,68.426,4609572,2253.023004
Nicaragua,1998,3420,0,1,NA,NA,NA,NA
Nicaragua,1999,3630,0,1,NA,NA,NA,NA
Nicaragua,2000,3760,0,1,NA,NA,NA,NA
Nicaragua,2001,3960,0,1,NA,NA,NA,NA
Nicaragua,2002,4040,0,1,Americas,70.836,5146848,2474.548819
Nicaragua,2003,4410,0,1,NA,NA,NA,NA
Nicaragua,2004,4430,0,1,NA,NA,NA,NA
Nicaragua,2005,4320,0,1,NA,NA,NA,NA
Nicaragua,2006,4470,0,1,NA,NA,NA,NA
Nicaragua,2007,4610,0,1,Americas,72.899,5675356,2749.320965
Nicaragua,2008,4420,0,1,NA,NA,NA,NA
Nicaragua,2009,4500,0,1,NA,NA,NA,NA
Nicaragua,2010,4540,0,1,NA,NA,NA,NA
Nicaragua,2011,4880,0,1,NA,NA,NA,NA
Niger,1986,902,0,0,NA,NA,NA,NA
Niger,1987,1000,0,0,Africa,44.555,7332638,668.3000228
Niger,1988,990,0,0,NA,NA,NA,NA
Niger,1989,1040,0,0,NA,NA,NA,NA
Niger,1990,733,0,0,NA,NA,NA,NA
Niger,1991,722,0,0,NA,NA,NA,NA
Niger,1992,700,0,0,Africa,47.391,8392818,581.182725
Niger,1993,781,0,0,NA,NA,NA,NA
Niger,1994,774,0,0,NA,NA,NA,NA
Niger,1995,810,0,0,NA,NA,NA,NA
Niger,1996,902,0,0,NA,NA,NA,NA
Niger,1997,909,0,1,Africa,51.313,9666252,580.3052092
Niger,1998,957,0,1,NA,NA,NA,NA
Niger,1999,953,0,1,NA,NA,NA,NA
Niger,2000,697,0,1,NA,NA,NA,NA
Niger,2001,656,0,1,NA,NA,NA,NA
Niger,2002,700,0,1,Africa,54.496,11140655,601.0745012
Niger,2003,759,0,1,NA,NA,NA,NA
Niger,2004,814,0,1,NA,NA,NA,NA
Niger,2005,715,0,1,NA,NA,NA,NA
Niger,2006,693,0,1,NA,NA,NA,NA
Niger,2007,722,0,1,Africa,56.867,12894865,619.6768924
Niger,2008,810,0,1,NA,NA,NA,NA
Niger,2009,968,0,1,NA,NA,NA,NA
Niger,2010,1170,0,1,NA,NA,NA,NA
Niger,2011,1330,0,1,NA,NA,NA,NA
Nigeria,1986,73500,0,0,NA,NA,NA,NA
Nigeria,1987,59300,0,0,Africa,46.886,81551520,1385.029563
Nigeria,1988,70700,0,0,NA,NA,NA,NA
Nigeria,1989,42400,0,0,NA,NA,NA,NA
Nigeria,1990,39200,0,0,NA,NA,NA,NA
Nigeria,1991,42300,0,0,NA,NA,NA,NA
Nigeria,1992,46600,0,0,Africa,47.472,93364244,1619.848217
Nigeria,1993,45100,0,0,NA,NA,NA,NA
Nigeria,1994,35200,0,0,NA,NA,NA,NA
Nigeria,1995,35800,0,0,NA,NA,NA,NA
Nigeria,1996,39700,0,0,NA,NA,NA,NA
Nigeria,1997,42300,0,1,Africa,47.464,106207839,1624.941275
Nigeria,1998,37900,0,1,NA,NA,NA,NA
Nigeria,1999,40300,0,1,NA,NA,NA,NA
Nigeria,2000,76100,0,1,NA,NA,NA,NA
Nigeria,2001,85700,0,1,NA,NA,NA,NA
Nigeria,2002,93700,0,1,Africa,46.608,119901274,1615.286395
Nigeria,2003,102000,0,1,NA,NA,NA,NA
Nigeria,2004,104000,0,1,NA,NA,NA,NA
Nigeria,2005,106000,0,1,NA,NA,NA,NA
Nigeria,2006,98900,0,1,NA,NA,NA,NA
Nigeria,2007,95100,0,1,Africa,46.859,135031164,2013.977305
Nigeria,2008,96100,0,1,NA,NA,NA,NA
Nigeria,2009,76700,0,1,NA,NA,NA,NA
Nigeria,2010,91500,0,1,NA,NA,NA,NA
Nigeria,2011,95700,0,1,NA,NA,NA,NA
North Korea,1986,158000,0,0,NA,NA,NA,NA
North Korea,1987,176000,0,0,NA,NA,NA,NA
North Korea,1988,202000,0,0,NA,NA,NA,NA
North Korea,1989,215000,0,0,NA,NA,NA,NA
North Korea,1990,124000,0,0,NA,NA,NA,NA
North Korea,1991,119000,0,0,NA,NA,NA,NA
North Korea,1992,105000,0,0,NA,NA,NA,NA
North Korea,1993,96500,0,0,NA,NA,NA,NA
North Korea,1994,88400,0,0,NA,NA,NA,NA
North Korea,1995,82900,0,0,NA,NA,NA,NA
North Korea,1996,73300,0,0,NA,NA,NA,NA
North Korea,1997,65800,0,1,NA,NA,NA,NA
North Korea,1998,59100,0,1,NA,NA,NA,NA
North Korea,1999,64500,0,1,NA,NA,NA,NA
North Korea,2000,69700,0,1,NA,NA,NA,NA
North Korea,2001,72200,0,1,NA,NA,NA,NA
North Korea,2002,69200,0,1,NA,NA,NA,NA
North Korea,2003,70800,0,1,NA,NA,NA,NA
North Korea,2004,72400,0,1,NA,NA,NA,NA
North Korea,2005,75600,0,1,NA,NA,NA,NA
North Korea,2006,76900,0,1,NA,NA,NA,NA
North Korea,2007,64200,0,1,NA,NA,NA,NA
North Korea,2008,71100,0,1,NA,NA,NA,NA
North Korea,2009,70700,0,1,NA,NA,NA,NA
North Korea,2010,66500,0,1,NA,NA,NA,NA
North Korea,2011,48000,0,1,NA,NA,NA,NA
North Macedonia,1986,NA,0,0,NA,NA,NA,NA
North Macedonia,1987,NA,0,0,NA,NA,NA,NA
North Macedonia,1988,NA,0,0,NA,NA,NA,NA
North Macedonia,1989,NA,0,0,NA,NA,NA,NA
North Macedonia,1990,NA,0,0,NA,NA,NA,NA
North Macedonia,1991,NA,0,0,NA,NA,NA,NA
North Macedonia,1992,10800,0,0,NA,NA,NA,NA
North Macedonia,1993,10300,0,0,NA,NA,NA,NA
North Macedonia,1994,10500,0,0,NA,NA,NA,NA
North Macedonia,1995,10800,0,0,NA,NA,NA,NA
North Macedonia,1996,11700,0,0,NA,NA,NA,NA
North Macedonia,1997,10600,0,1,NA,NA,NA,NA
North Macedonia,1998,12600,0,1,NA,NA,NA,NA
North Macedonia,1999,11700,0,1,NA,NA,NA,NA
North Macedonia,2000,12100,0,1,NA,NA,NA,NA
North Macedonia,2001,12000,0,1,NA,NA,NA,NA
North Macedonia,2002,10900,0,1,NA,NA,NA,NA
North Macedonia,2003,11300,0,1,NA,NA,NA,NA
North Macedonia,2004,11200,0,1,NA,NA,NA,NA
North Macedonia,2005,11300,0,1,NA,NA,NA,NA
North Macedonia,2006,10900,0,1,NA,NA,NA,NA
North Macedonia,2007,9490,0,1,NA,NA,NA,NA
North Macedonia,2008,9400,0,1,NA,NA,NA,NA
North Macedonia,2009,8700,0,1,NA,NA,NA,NA
North Macedonia,2010,8600,0,1,NA,NA,NA,NA
North Macedonia,2011,9400,0,1,NA,NA,NA,NA
Norway,1986,47100,1,0,NA,NA,NA,NA
Norway,1987,40700,1,0,Europe,75.89,4186147,31540.9748
Norway,1988,42500,1,0,NA,NA,NA,NA
Norway,1989,49400,1,0,NA,NA,NA,NA
Norway,1990,31500,1,0,NA,NA,NA,NA
Norway,1991,32100,1,0,NA,NA,NA,NA
Norway,1992,32000,1,0,Europe,77.32,4286357,33965.66115
Norway,1993,35100,1,0,NA,NA,NA,NA
Norway,1994,33900,1,0,NA,NA,NA,NA
Norway,1995,33400,1,0,NA,NA,NA,NA
Norway,1996,33400,1,0,NA,NA,NA,NA
Norway,1997,36100,1,1,Europe,78.32,4405672,41283.16433
Norway,1998,37800,1,1,NA,NA,NA,NA
Norway,1999,40700,1,1,NA,NA,NA,NA
Norway,2000,39700,1,1,NA,NA,NA,NA
Norway,2001,41900,1,1,NA,NA,NA,NA
Norway,2002,38000,1,1,Europe,79.05,4535591,44683.97525
Norway,2003,45200,1,1,NA,NA,NA,NA
Norway,2004,42600,1,1,NA,NA,NA,NA
Norway,2005,42400,1,1,NA,NA,NA,NA
Norway,2006,44300,1,1,NA,NA,NA,NA
Norway,2007,45100,1,1,Europe,80.196,4627926,49357.19017
Norway,2008,55700,1,1,NA,NA,NA,NA
Norway,2009,55300,1,1,NA,NA,NA,NA
Norway,2010,60100,1,1,NA,NA,NA,NA
Norway,2011,45200,1,1,NA,NA,NA,NA
Oman,1986,9880,0,0,NA,NA,NA,NA
Oman,1987,9460,0,0,Asia,67.734,1593882,18115.22313
Oman,1988,10600,0,0,NA,NA,NA,NA
Oman,1989,10100,0,0,NA,NA,NA,NA
Oman,1990,11400,0,0,NA,NA,NA,NA
Oman,1991,11800,0,0,NA,NA,NA,NA
Oman,1992,12100,0,0,Asia,71.197,1915208,18616.70691
Oman,1993,13500,0,0,NA,NA,NA,NA
Oman,1994,15300,0,0,NA,NA,NA,NA
Oman,1995,15900,0,0,NA,NA,NA,NA
Oman,1996,15100,0,0,NA,NA,NA,NA
Oman,1997,15500,0,1,Asia,72.499,2283635,19702.05581
Oman,1998,16600,0,1,NA,NA,NA,NA
Oman,1999,20700,0,1,NA,NA,NA,NA
Oman,2000,21900,0,1,NA,NA,NA,NA
Oman,2001,20300,0,1,NA,NA,NA,NA
Oman,2002,25500,0,1,Asia,74.193,2713462,19774.83687
Oman,2003,32400,0,1,NA,NA,NA,NA
Oman,2004,28000,0,1,NA,NA,NA,NA
Oman,2005,29900,0,1,NA,NA,NA,NA
Oman,2006,39600,0,1,NA,NA,NA,NA
Oman,2007,43700,0,1,Asia,75.64,3204897,22316.19287
Oman,2008,42700,0,1,NA,NA,NA,NA
Oman,2009,41100,0,1,NA,NA,NA,NA
Oman,2010,47400,0,1,NA,NA,NA,NA
Oman,2011,54000,0,1,NA,NA,NA,NA
Pakistan,1986,49500,0,0,NA,NA,NA,NA
Pakistan,1987,53500,0,0,Asia,58.245,105186881,1704.686583
Pakistan,1988,58200,0,0,NA,NA,NA,NA
Pakistan,1989,61000,0,0,NA,NA,NA,NA
Pakistan,1990,68600,0,0,NA,NA,NA,NA
Pakistan,1991,68200,0,0,NA,NA,NA,NA
Pakistan,1992,72800,0,0,Asia,60.838,120065004,1971.829464
Pakistan,1993,78000,0,0,NA,NA,NA,NA
Pakistan,1994,84800,0,0,NA,NA,NA,NA
Pakistan,1995,84500,0,0,NA,NA,NA,NA
Pakistan,1996,94400,0,0,NA,NA,NA,NA
Pakistan,1997,94700,0,1,Asia,61.818,135564834,2049.350521
Pakistan,1998,97700,0,1,NA,NA,NA,NA
Pakistan,1999,100000,0,1,NA,NA,NA,NA
Pakistan,2000,106000,0,1,NA,NA,NA,NA
Pakistan,2001,108000,0,1,NA,NA,NA,NA
Pakistan,2002,114000,0,1,Asia,63.61,153403524,2092.712441
Pakistan,2003,119000,0,1,NA,NA,NA,NA
Pakistan,2004,132000,0,1,NA,NA,NA,NA
Pakistan,2005,137000,0,1,NA,NA,NA,NA
Pakistan,2006,146000,0,1,NA,NA,NA,NA
Pakistan,2007,159000,0,1,Asia,65.483,169270617,2605.94758
Pakistan,2008,159000,0,1,NA,NA,NA,NA
Pakistan,2009,159000,0,1,NA,NA,NA,NA
Pakistan,2010,161000,0,1,NA,NA,NA,NA
Pakistan,2011,162000,0,1,NA,NA,NA,NA
Palau,1986,NA,0,0,NA,NA,NA,NA
Palau,1987,NA,0,0,NA,NA,NA,NA
Palau,1988,NA,0,0,NA,NA,NA,NA
Palau,1989,NA,0,0,NA,NA,NA,NA
Palau,1990,NA,0,0,NA,NA,NA,NA
Palau,1991,NA,0,0,NA,NA,NA,NA
Palau,1992,235,0,0,NA,NA,NA,NA
Palau,1993,235,0,0,NA,NA,NA,NA
Palau,1994,235,0,0,NA,NA,NA,NA
Palau,1995,235,0,0,NA,NA,NA,NA
Palau,1996,235,0,0,NA,NA,NA,NA
Palau,1997,238,0,1,NA,NA,NA,NA
Palau,1998,238,0,1,NA,NA,NA,NA
Palau,1999,242,0,1,NA,NA,NA,NA
Palau,2000,249,0,1,NA,NA,NA,NA
Palau,2001,253,0,1,NA,NA,NA,NA
Palau,2002,249,0,1,NA,NA,NA,NA
Palau,2003,253,0,1,NA,NA,NA,NA
Palau,2004,253,0,1,NA,NA,NA,NA
Palau,2005,260,0,1,NA,NA,NA,NA
Palau,2006,264,0,1,NA,NA,NA,NA
Palau,2007,260,0,1,NA,NA,NA,NA
Palau,2008,253,0,1,NA,NA,NA,NA
Palau,2009,246,0,1,NA,NA,NA,NA
Palau,2010,253,0,1,NA,NA,NA,NA
Palau,2011,253,0,1,NA,NA,NA,NA
Palestine,1986,NA,0,0,NA,NA,NA,NA
Palestine,1987,NA,0,0,NA,NA,NA,NA
Palestine,1988,NA,0,0,NA,NA,NA,NA
Palestine,1989,NA,0,0,NA,NA,NA,NA
Palestine,1990,862,0,0,NA,NA,NA,NA
Palestine,1991,884,0,0,NA,NA,NA,NA
Palestine,1992,917,0,0,NA,NA,NA,NA
Palestine,1993,935,0,0,NA,NA,NA,NA
Palestine,1994,968,0,0,NA,NA,NA,NA
Palestine,1995,946,0,0,NA,NA,NA,NA
Palestine,1996,1040,0,0,NA,NA,NA,NA
Palestine,1997,865,0,1,NA,NA,NA,NA
Palestine,1998,1460,0,1,NA,NA,NA,NA
Palestine,1999,1370,0,1,NA,NA,NA,NA
Palestine,2000,1660,0,1,NA,NA,NA,NA
Palestine,2001,1350,0,1,NA,NA,NA,NA
Palestine,2002,1160,0,1,NA,NA,NA,NA
Palestine,2003,1280,0,1,NA,NA,NA,NA
Palestine,2004,2200,0,1,NA,NA,NA,NA
Palestine,2005,2740,0,1,NA,NA,NA,NA
Palestine,2006,2270,0,1,NA,NA,NA,NA
Palestine,2007,2320,0,1,NA,NA,NA,NA
Palestine,2008,2050,0,1,NA,NA,NA,NA
Palestine,2009,2090,0,1,NA,NA,NA,NA
Palestine,2010,2040,0,1,NA,NA,NA,NA
Palestine,2011,2250,0,1,NA,NA,NA,NA
Panama,1986,2750,0,0,NA,NA,NA,NA
Panama,1987,3200,0,0,Americas,71.523,2253639,7034.779161
Panama,1988,2930,0,0,NA,NA,NA,NA
Panama,1989,2520,0,0,NA,NA,NA,NA
Panama,1990,2770,0,0,NA,NA,NA,NA
Panama,1991,3250,0,0,NA,NA,NA,NA
Panama,1992,4250,0,0,Americas,72.462,2484997,6618.74305
Panama,1993,3940,0,0,NA,NA,NA,NA
Panama,1994,4340,0,0,NA,NA,NA,NA
Panama,1995,2980,0,0,NA,NA,NA,NA
Panama,1996,4620,0,0,NA,NA,NA,NA
Panama,1997,5650,0,1,Americas,73.738,2734531,7113.692252
Panama,1998,5950,0,1,NA,NA,NA,NA
Panama,1999,5670,0,1,NA,NA,NA,NA
Panama,2000,5790,0,1,NA,NA,NA,NA
Panama,2001,7010,0,1,NA,NA,NA,NA
Panama,2002,5870,0,1,Americas,74.712,2990875,7356.031934
Panama,2003,6150,0,1,NA,NA,NA,NA
Panama,2004,5800,0,1,NA,NA,NA,NA
Panama,2005,6840,0,1,NA,NA,NA,NA
Panama,2006,7370,0,1,NA,NA,NA,NA
Panama,2007,7200,0,1,Americas,75.537,3242173,9809.185636
Panama,2008,7370,0,1,NA,NA,NA,NA
Panama,2009,8600,0,1,NA,NA,NA,NA
Panama,2010,9160,0,1,NA,NA,NA,NA
Panama,2011,10100,0,1,NA,NA,NA,NA
Papua New Guinea,1986,2060,0,0,NA,NA,NA,NA
Papua New Guinea,1987,2340,0,0,NA,NA,NA,NA
Papua New Guinea,1988,2200,0,0,NA,NA,NA,NA
Papua New Guinea,1989,2040,0,0,NA,NA,NA,NA
Papua New Guinea,1990,2140,0,0,NA,NA,NA,NA
Papua New Guinea,1991,2060,0,0,NA,NA,NA,NA
Papua New Guinea,1992,2050,0,0,NA,NA,NA,NA
Papua New Guinea,1993,1990,0,0,NA,NA,NA,NA
Papua New Guinea,1994,2180,0,0,NA,NA,NA,NA
Papua New Guinea,1995,2060,0,0,NA,NA,NA,NA
Papua New Guinea,1996,2190,0,0,NA,NA,NA,NA
Papua New Guinea,1997,2580,0,1,NA,NA,NA,NA
Papua New Guinea,1998,2860,0,1,NA,NA,NA,NA
Papua New Guinea,1999,2450,0,1,NA,NA,NA,NA
Papua New Guinea,2000,2670,0,1,NA,NA,NA,NA
Papua New Guinea,2001,3210,0,1,NA,NA,NA,NA
Papua New Guinea,2002,3490,0,1,NA,NA,NA,NA
Papua New Guinea,2003,3950,0,1,NA,NA,NA,NA
Papua New Guinea,2004,4490,0,1,NA,NA,NA,NA
Papua New Guinea,2005,4390,0,1,NA,NA,NA,NA
Papua New Guinea,2006,4310,0,1,NA,NA,NA,NA
Papua New Guinea,2007,6120,0,1,NA,NA,NA,NA
Papua New Guinea,2008,4800,0,1,NA,NA,NA,NA
Papua New Guinea,2009,5090,0,1,NA,NA,NA,NA
Papua New Guinea,2010,4760,0,1,NA,NA,NA,NA
